row_id,artist_id,genre_id,style_id,artist,genre,style,stratify_key
20142,68,0,5,gene-davis,abstract_painting,Color_Field_Painting,combo::gene-davis||abstract_painting||Color_Field_Painting
61641,85,9,12,gustave-caillebotte,still_life,Impressionism,combo::gustave-caillebotte||still_life||Impressionism
3985,16,6,20,paul-cezanne,portrait,Post_Impressionism,combo::paul-cezanne||portrait||Post_Impressionism
7945,10,4,21,ivan-shishkin,landscape,Realism,combo::ivan-shishkin||landscape||Realism
31778,109,6,20,theo-van-rysselberghe,portrait,Post_Impressionism,combo::theo-van-rysselberghe||portrait||Post_Impressionism
8516,3,2,12,childe-hassam,genre_painting,Impressionism,combo::childe-hassam||genre_painting||Impressionism
35418,106,2,26,utagawa-kuniyoshi,genre_painting,Ukiyo_e,combo::utagawa-kuniyoshi||genre_painting||Ukiyo_e
41401,28,9,25,juan-gris,still_life,Synthetic_Cubism,combo::juan-gris||still_life||Synthetic_Cubism
21331,77,6,13,titian,portrait,Mannerism_Late_Renaissance,combo::titian||portrait||Mannerism_Late_Renaissance
29001,96,6,23,sir-lawrence-alma-tadema,portrait,Romanticism,combo::sir-lawrence-alma-tadema||portrait||Romanticism
16999,16,2,23,paul-cezanne,genre_painting,Romanticism,combo::paul-cezanne||genre_painting||Romanticism
405,13,8,9,martiros-saryan,sketch_and_study,Expressionism,combo::martiros-saryan||sketch_and_study||Expressionism
50904,86,6,9,lucian-freud,portrait,Expressionism,combo::lucian-freud||portrait||Expressionism
53688,94,2,24,konstantin-somov,genre_painting,Symbolism,combo::konstantin-somov||genre_painting||Symbolism
30249,48,4,21,isaac-levitan,landscape,Realism,combo::isaac-levitan||landscape||Realism
807,19,6,3,raphael-kirchner,portrait,Art_Nouveau,combo::raphael-kirchner||portrait||Art_Nouveau
5640,25,7,17,albrecht-durer,religious_painting,Northern_Renaissance,combo::albrecht-durer||religious_painting||Northern_Renaissance
2872,16,4,12,paul-cezanne,landscape,Impressionism,combo::paul-cezanne||landscape||Impressionism
62677,120,3,9,m.c.-escher,illustration,Expressionism,combo::m.c.-escher||illustration||Expressionism
6950,25,7,17,albrecht-durer,religious_painting,Northern_Renaissance,combo::albrecht-durer||religious_painting||Northern_Renaissance
25483,98,2,9,ernst-ludwig-kirchner,genre_painting,Expressionism,combo::ernst-ludwig-kirchner||genre_painting||Expressionism
23640,24,8,11,leonardo-da-vinci,sketch_and_study,High_Renaissance,combo::leonardo-da-vinci||sketch_and_study||High_Renaissance
37454,59,9,20,pierre-bonnard,still_life,Post_Impressionism,combo::pierre-bonnard||still_life||Post_Impressionism
64783,71,6,20,henri-de-toulouse-lautrec,portrait,Post_Impressionism,combo::henri-de-toulouse-lautrec||portrait||Post_Impressionism
14311,22,8,21,vincent-van-gogh,sketch_and_study,Realism,combo::vincent-van-gogh||sketch_and_study||Realism
976,20,7,4,rembrandt,religious_painting,Baroque,combo::rembrandt||religious_painting||Baroque
4527,3,1,12,childe-hassam,cityscape,Impressionism,combo::childe-hassam||cityscape||Impressionism
21888,45,2,15,fernando-botero,genre_painting,Naive_Art_Primitivism,combo::fernando-botero||genre_painting||Naive_Art_Primitivism
4600,10,4,21,ivan-shishkin,landscape,Realism,combo::ivan-shishkin||landscape||Realism
12405,18,6,21,pyotr-konchalovsky,portrait,Realism,combo::pyotr-konchalovsky||portrait||Realism
62812,76,3,3,ivan-bilibin,illustration,Art_Nouveau,combo::ivan-bilibin||illustration||Art_Nouveau
24632,42,4,12,alfred-sisley,landscape,Impressionism,combo::alfred-sisley||landscape||Impressionism
26085,94,4,24,konstantin-somov,landscape,Symbolism,combo::konstantin-somov||landscape||Symbolism
43765,78,2,20,maurice-prendergast,genre_painting,Post_Impressionism,combo::maurice-prendergast||genre_painting||Post_Impressionism
57832,26,1,20,edouard-cortes,cityscape,Post_Impressionism,combo::edouard-cortes||cityscape||Post_Impressionism
44348,109,6,18,theo-van-rysselberghe,portrait,Pointillism,combo::theo-van-rysselberghe||portrait||Pointillism
7956,20,2,4,rembrandt,genre_painting,Baroque,combo::rembrandt||genre_painting||Baroque
4604,9,6,23,ivan-aivazovsky,portrait,Romanticism,combo::ivan-aivazovsky||portrait||Romanticism
8764,17,6,12,pierre-auguste-renoir,portrait,Impressionism,combo::pierre-auguste-renoir||portrait||Impressionism
149,16,4,7,paul-cezanne,landscape,Cubism,combo::paul-cezanne||landscape||Cubism
28952,49,4,12,joaquã­n-sorolla,landscape,Impressionism,combo::joaquã­n-sorolla||landscape||Impressionism
28400,110,6,23,joseph-wright,portrait,Romanticism,combo::joseph-wright||portrait||Romanticism
8197,2,2,12,camille-pissarro,genre_painting,Impressionism,combo::camille-pissarro||genre_painting||Impressionism
58742,53,4,12,arkhip-kuindzhi,landscape,Impressionism,combo::arkhip-kuindzhi||landscape||Impressionism
12484,10,4,21,ivan-shishkin,landscape,Realism,combo::ivan-shishkin||landscape||Realism
41623,47,4,20,georges-seurat,landscape,Post_Impressionism,combo::georges-seurat||landscape||Post_Impressionism
2809,16,4,7,paul-cezanne,landscape,Cubism,combo::paul-cezanne||landscape||Cubism
64043,45,6,15,fernando-botero,portrait,Naive_Art_Primitivism,combo::fernando-botero||portrait||Naive_Art_Primitivism
64726,114,6,4,anthony-van-dyck,portrait,Baroque,combo::anthony-van-dyck||portrait||Baroque
13301,16,9,20,paul-cezanne,still_life,Post_Impressionism,combo::paul-cezanne||still_life||Post_Impressionism
16885,1,10,3,boris-kustodiev,Unknown Genre,Art_Nouveau,combo::boris-kustodiev||Unknown Genre||Art_Nouveau
319,7,7,23,gustave-dore,religious_painting,Romanticism,combo::gustave-dore||religious_painting||Romanticism
7836,20,2,4,rembrandt,genre_painting,Baroque,combo::rembrandt||genre_painting||Baroque
19763,67,7,13,tintoretto,religious_painting,Mannerism_Late_Renaissance,combo::tintoretto||religious_painting||Mannerism_Late_Renaissance
11926,13,4,9,martiros-saryan,landscape,Expressionism,combo::martiros-saryan||landscape||Expressionism
28,10,8,21,ivan-shishkin,sketch_and_study,Realism,combo::ivan-shishkin||sketch_and_study||Realism
41291,53,1,21,arkhip-kuindzhi,cityscape,Realism,style_artist::Realism||arkhip-kuindzhi
38705,99,4,24,mikhail-vrubel,landscape,Symbolism,style_artist::Symbolism||mikhail-vrubel
30851,108,5,23,william-turner,nude_painting,Romanticism,style_artist::Romanticism||william-turner
1392,15,10,7,pablo-picasso,Unknown Genre,Cubism,combo::pablo-picasso||Unknown Genre||Cubism
57254,86,5,9,lucian-freud,nude_painting,Expressionism,combo::lucian-freud||nude_painting||Expressionism
54414,59,2,20,pierre-bonnard,genre_painting,Post_Impressionism,combo::pierre-bonnard||genre_painting||Post_Impressionism
26046,60,4,21,ferdinand-hodler,landscape,Realism,combo::ferdinand-hodler||landscape||Realism
64865,62,6,12,giovanni-boldini,portrait,Impressionism,combo::giovanni-boldini||portrait||Impressionism
9487,11,8,21,john-singer-sargent,sketch_and_study,Realism,combo::john-singer-sargent||sketch_and_study||Realism
24012,35,2,23,francisco-goya,genre_painting,Romanticism,combo::francisco-goya||genre_painting||Romanticism
29880,89,5,21,felix-vallotton,nude_painting,Realism,style_artist::Realism||felix-vallotton
48056,102,4,21,aleksey-savrasov,landscape,Realism,combo::aleksey-savrasov||landscape||Realism
42426,42,4,12,alfred-sisley,landscape,Impressionism,combo::alfred-sisley||landscape||Impressionism
2515,14,2,24,nicholas-roerich,genre_painting,Symbolism,combo::nicholas-roerich||genre_painting||Symbolism
62809,110,3,23,joseph-wright,illustration,Romanticism,combo::joseph-wright||illustration||Romanticism
8981,25,2,17,albrecht-durer,genre_painting,Northern_Renaissance,combo::albrecht-durer||genre_painting||Northern_Renaissance
17895,10,4,21,ivan-shishkin,landscape,Realism,combo::ivan-shishkin||landscape||Realism
9567,19,10,3,raphael-kirchner,Unknown Genre,Art_Nouveau,combo::raphael-kirchner||Unknown Genre||Art_Nouveau
50806,80,7,4,peter-paul-rubens,religious_painting,Baroque,combo::peter-paul-rubens||religious_painting||Baroque
3410,14,10,3,nicholas-roerich,Unknown Genre,Art_Nouveau,combo::nicholas-roerich||Unknown Genre||Art_Nouveau
59139,44,4,20,gustave-loiseau,landscape,Post_Impressionism,combo::gustave-loiseau||landscape||Post_Impressionism
57933,70,1,12,john-henry-twachtman,cityscape,Impressionism,combo::john-henry-twachtman||cityscape||Impressionism
2793,2,4,18,camille-pissarro,landscape,Pointillism,combo::camille-pissarro||landscape||Pointillism
1607,22,4,21,vincent-van-gogh,landscape,Realism,combo::vincent-van-gogh||landscape||Realism
27729,66,2,24,odilon-redon,genre_painting,Symbolism,combo::odilon-redon||genre_painting||Symbolism
56265,38,7,8,fra-angelico,religious_painting,Early_Renaissance,combo::fra-angelico||religious_painting||Early_Renaissance
15896,13,1,9,martiros-saryan,cityscape,Expressionism,combo::martiros-saryan||cityscape||Expressionism
39291,42,4,12,alfred-sisley,landscape,Impressionism,combo::alfred-sisley||landscape||Impressionism
7850,14,4,24,nicholas-roerich,landscape,Symbolism,combo::nicholas-roerich||landscape||Symbolism
13550,4,1,12,claude-monet,cityscape,Impressionism,combo::claude-monet||cityscape||Impressionism
46969,92,8,21,vasily-surikov,sketch_and_study,Realism,combo::vasily-surikov||sketch_and_study||Realism
15808,12,7,15,marc-chagall,religious_painting,Naive_Art_Primitivism,combo::marc-chagall||religious_painting||Naive_Art_Primitivism
16189,11,1,12,john-singer-sargent,cityscape,Impressionism,combo::john-singer-sargent||cityscape||Impressionism
60313,42,4,12,alfred-sisley,landscape,Impressionism,combo::alfred-sisley||landscape||Impressionism
33504,28,9,25,juan-gris,still_life,Synthetic_Cubism,combo::juan-gris||still_life||Synthetic_Cubism
13827,3,4,12,childe-hassam,landscape,Impressionism,combo::childe-hassam||landscape||Impressionism
49639,31,6,23,konstantin-makovsky,portrait,Romanticism,combo::konstantin-makovsky||portrait||Romanticism
25733,73,6,21,david-burliuk,portrait,Realism,combo::david-burliuk||portrait||Realism
19901,94,3,24,konstantin-somov,illustration,Symbolism,combo::konstantin-somov||illustration||Symbolism
5003,13,10,15,martiros-saryan,Unknown Genre,Naive_Art_Primitivism,style_artist::Naive_Art_Primitivism||martiros-saryan
32953,74,4,21,camille-corot,landscape,Realism,combo::camille-corot||landscape||Realism
41861,81,6,3,aubrey-beardsley,portrait,Art_Nouveau,combo::aubrey-beardsley||portrait||Art_Nouveau
61571,119,9,21,henri-fantin-latour,still_life,Realism,combo::henri-fantin-latour||still_life||Realism
30529,92,8,21,vasily-surikov,sketch_and_study,Realism,combo::vasily-surikov||sketch_and_study||Realism
7269,25,6,17,albrecht-durer,portrait,Northern_Renaissance,combo::albrecht-durer||portrait||Northern_Renaissance
23279,126,2,22,thomas-gainsborough,genre_painting,Rococo,combo::thomas-gainsborough||genre_painting||Rococo
37613,41,9,24,mstislav-dobuzhinsky,still_life,Symbolism,style_artist::Symbolism||mstislav-dobuzhinsky
49739,109,6,18,theo-van-rysselberghe,portrait,Pointillism,combo::theo-van-rysselberghe||portrait||Pointillism
6758,2,6,12,camille-pissarro,portrait,Impressionism,combo::camille-pissarro||portrait||Impressionism
4958,4,10,12,claude-monet,Unknown Genre,Impressionism,combo::claude-monet||Unknown Genre||Impressionism
4763,7,3,23,gustave-dore,illustration,Romanticism,combo::gustave-dore||illustration||Romanticism
13940,6,4,12,eugene-boudin,landscape,Impressionism,combo::eugene-boudin||landscape||Impressionism
15731,12,10,15,marc-chagall,Unknown Genre,Naive_Art_Primitivism,combo::marc-chagall||Unknown Genre||Naive_Art_Primitivism
30398,106,6,26,utagawa-kuniyoshi,portrait,Ukiyo_e,combo::utagawa-kuniyoshi||portrait||Ukiyo_e
6718,22,8,20,vincent-van-gogh,sketch_and_study,Post_Impressionism,combo::vincent-van-gogh||sketch_and_study||Post_Impressionism
23600,116,6,4,frans-hals,portrait,Baroque,combo::frans-hals||portrait||Baroque
9075,20,4,4,rembrandt,landscape,Baroque,combo::rembrandt||landscape||Baroque
42106,115,4,20,raoul-dufy,landscape,Post_Impressionism,combo::raoul-dufy||landscape||Post_Impressionism
43666,91,1,7,georges-braque,cityscape,Cubism,style_artist::Cubism||georges-braque
8137,17,4,12,pierre-auguste-renoir,landscape,Impressionism,combo::pierre-auguste-renoir||landscape||Impressionism
42984,95,8,26,katsushika-hokusai,sketch_and_study,Ukiyo_e,combo::katsushika-hokusai||sketch_and_study||Ukiyo_e
5709,17,9,12,pierre-auguste-renoir,still_life,Impressionism,combo::pierre-auguste-renoir||still_life||Impressionism
9284,12,10,15,marc-chagall,Unknown Genre,Naive_Art_Primitivism,combo::marc-chagall||Unknown Genre||Naive_Art_Primitivism
18270,8,6,21,ilya-repin,portrait,Realism,combo::ilya-repin||portrait||Realism
30606,65,6,21,vasily-perov,portrait,Realism,combo::vasily-perov||portrait||Realism
37627,35,6,23,francisco-goya,portrait,Romanticism,combo::francisco-goya||portrait||Romanticism
23826,65,2,21,vasily-perov,genre_painting,Realism,combo::vasily-perov||genre_painting||Realism
14310,22,8,20,vincent-van-gogh,sketch_and_study,Post_Impressionism,combo::vincent-van-gogh||sketch_and_study||Post_Impressionism
40535,24,8,8,leonardo-da-vinci,sketch_and_study,Early_Renaissance,combo::leonardo-da-vinci||sketch_and_study||Early_Renaissance
42473,38,7,8,fra-angelico,religious_painting,Early_Renaissance,combo::fra-angelico||religious_painting||Early_Renaissance
64922,43,6,12,mary-cassatt,portrait,Impressionism,combo::mary-cassatt||portrait||Impressionism
329,1,10,21,boris-kustodiev,Unknown Genre,Realism,combo::boris-kustodiev||Unknown Genre||Realism
41869,48,8,21,isaac-levitan,sketch_and_study,Realism,combo::isaac-levitan||sketch_and_study||Realism
61461,101,9,12,william-merritt-chase,still_life,Impressionism,combo::william-merritt-chase||still_life||Impressionism
59755,89,4,3,felix-vallotton,landscape,Art_Nouveau,combo::felix-vallotton||landscape||Art_Nouveau
10343,15,6,2,pablo-picasso,portrait,Analytical_Cubism,combo::pablo-picasso||portrait||Analytical_Cubism
62138,61,8,4,bartolome-esteban-murillo,sketch_and_study,Baroque,combo::bartolome-esteban-murillo||sketch_and_study||Baroque
132,2,4,21,camille-pissarro,landscape,Realism,combo::camille-pissarro||landscape||Realism
58266,26,1,20,edouard-cortes,cityscape,Post_Impressionism,combo::edouard-cortes||cityscape||Post_Impressionism
59913,63,4,18,henri-martin,landscape,Pointillism,combo::henri-martin||landscape||Pointillism
36683,116,6,4,frans-hals,portrait,Baroque,combo::frans-hals||portrait||Baroque
38403,60,6,3,ferdinand-hodler,portrait,Art_Nouveau,combo::ferdinand-hodler||portrait||Art_Nouveau
7568,22,4,20,vincent-van-gogh,landscape,Post_Impressionism,combo::vincent-van-gogh||landscape||Post_Impressionism
29626,51,2,12,berthe-morisot,genre_painting,Impressionism,combo::berthe-morisot||genre_painting||Impressionism
6832,11,6,21,john-singer-sargent,portrait,Realism,combo::john-singer-sargent||portrait||Realism
41799,125,7,4,jacob-jordaens,religious_painting,Baroque,combo::jacob-jordaens||religious_painting||Baroque
17786,20,6,4,rembrandt,portrait,Baroque,combo::rembrandt||portrait||Baroque
26133,70,4,12,john-henry-twachtman,landscape,Impressionism,combo::john-henry-twachtman||landscape||Impressionism
32745,75,2,12,konstantin-korovin,genre_painting,Impressionism,combo::konstantin-korovin||genre_painting||Impressionism
13123,13,4,20,martiros-saryan,landscape,Post_Impressionism,combo::martiros-saryan||landscape||Post_Impressionism
2937,20,8,4,rembrandt,sketch_and_study,Baroque,combo::rembrandt||sketch_and_study||Baroque
54920,79,2,21,edouard-manet,genre_painting,Realism,combo::edouard-manet||genre_painting||Realism
7780,8,10,21,ilya-repin,Unknown Genre,Realism,combo::ilya-repin||Unknown Genre||Realism
13919,6,2,12,eugene-boudin,genre_painting,Impressionism,combo::eugene-boudin||genre_painting||Impressionism
18820,18,6,21,pyotr-konchalovsky,portrait,Realism,combo::pyotr-konchalovsky||portrait||Realism
26537,73,4,20,david-burliuk,landscape,Post_Impressionism,combo::david-burliuk||landscape||Post_Impressionism
3528,4,10,12,claude-monet,Unknown Genre,Impressionism,combo::claude-monet||Unknown Genre||Impressionism
12837,25,7,17,albrecht-durer,religious_painting,Northern_Renaissance,combo::albrecht-durer||religious_painting||Northern_Renaissance
23766,70,4,12,john-henry-twachtman,landscape,Impressionism,combo::john-henry-twachtman||landscape||Impressionism
55432,49,2,12,joaquã­n-sorolla,genre_painting,Impressionism,combo::joaquã­n-sorolla||genre_painting||Impressionism
58722,74,4,21,camille-corot,landscape,Realism,combo::camille-corot||landscape||Realism
12397,22,10,20,vincent-van-gogh,Unknown Genre,Post_Impressionism,combo::vincent-van-gogh||Unknown Genre||Post_Impressionism
2948,4,4,12,claude-monet,landscape,Impressionism,combo::claude-monet||landscape||Impressionism
55784,67,7,13,tintoretto,religious_painting,Mannerism_Late_Renaissance,combo::tintoretto||religious_painting||Mannerism_Late_Renaissance
4955,11,6,21,john-singer-sargent,portrait,Realism,combo::john-singer-sargent||portrait||Realism
1310,25,7,17,albrecht-durer,religious_painting,Northern_Renaissance,combo::albrecht-durer||religious_painting||Northern_Renaissance
8402,8,6,21,ilya-repin,portrait,Realism,combo::ilya-repin||portrait||Realism
10445,19,10,3,raphael-kirchner,Unknown Genre,Art_Nouveau,combo::raphael-kirchner||Unknown Genre||Art_Nouveau
6083,22,8,20,vincent-van-gogh,sketch_and_study,Post_Impressionism,combo::vincent-van-gogh||sketch_and_study||Post_Impressionism
13185,2,2,18,camille-pissarro,genre_painting,Pointillism,combo::camille-pissarro||genre_painting||Pointillism
48744,96,6,23,sir-lawrence-alma-tadema,portrait,Romanticism,combo::sir-lawrence-alma-tadema||portrait||Romanticism
53950,109,2,21,theo-van-rysselberghe,genre_painting,Realism,combo::theo-van-rysselberghe||genre_painting||Realism
7649,13,2,9,martiros-saryan,genre_painting,Expressionism,combo::martiros-saryan||genre_painting||Expressionism
4983,4,1,12,claude-monet,cityscape,Impressionism,combo::claude-monet||cityscape||Impressionism
28299,62,6,12,giovanni-boldini,portrait,Impressionism,combo::giovanni-boldini||portrait||Impressionism
7085,14,10,3,nicholas-roerich,Unknown Genre,Art_Nouveau,combo::nicholas-roerich||Unknown Genre||Art_Nouveau
44568,73,6,15,david-burliuk,portrait,Naive_Art_Primitivism,combo::david-burliuk||portrait||Naive_Art_Primitivism
57349,95,5,26,katsushika-hokusai,nude_painting,Ukiyo_e,combo::katsushika-hokusai||nude_painting||Ukiyo_e
7870,17,4,12,pierre-auguste-renoir,landscape,Impressionism,combo::pierre-auguste-renoir||landscape||Impressionism
16546,14,10,24,nicholas-roerich,Unknown Genre,Symbolism,combo::nicholas-roerich||Unknown Genre||Symbolism
11591,14,1,3,nicholas-roerich,cityscape,Art_Nouveau,combo::nicholas-roerich||cityscape||Art_Nouveau
603,13,10,21,martiros-saryan,Unknown Genre,Realism,combo::martiros-saryan||Unknown Genre||Realism
12643,4,4,12,claude-monet,landscape,Impressionism,combo::claude-monet||landscape||Impressionism
59676,74,4,21,camille-corot,landscape,Realism,combo::camille-corot||landscape||Realism
15975,13,4,21,martiros-saryan,landscape,Realism,combo::martiros-saryan||landscape||Realism
11978,3,4,12,childe-hassam,landscape,Impressionism,combo::childe-hassam||landscape||Impressionism
53900,43,2,12,mary-cassatt,genre_painting,Impressionism,combo::mary-cassatt||genre_painting||Impressionism
36773,75,1,12,konstantin-korovin,cityscape,Impressionism,combo::konstantin-korovin||cityscape||Impressionism
13961,6,1,12,eugene-boudin,cityscape,Impressionism,combo::eugene-boudin||cityscape||Impressionism
64232,79,6,12,edouard-manet,portrait,Impressionism,combo::edouard-manet||portrait||Impressionism
5976,3,2,12,childe-hassam,genre_painting,Impressionism,combo::childe-hassam||genre_painting||Impressionism
43451,107,2,21,gustave-courbet,genre_painting,Realism,combo::gustave-courbet||genre_painting||Realism
17434,17,6,12,pierre-auguste-renoir,portrait,Impressionism,combo::pierre-auguste-renoir||portrait||Impressionism
22321,93,6,15,fernand-leger,portrait,Naive_Art_Primitivism,combo::fernand-leger||portrait||Naive_Art_Primitivism
11476,18,5,20,pyotr-konchalovsky,nude_painting,Post_Impressionism,combo::pyotr-konchalovsky||nude_painting||Post_Impressionism
40301,70,4,12,john-henry-twachtman,landscape,Impressionism,combo::john-henry-twachtman||landscape||Impressionism
56004,82,7,13,paolo-veronese,religious_painting,Mannerism_Late_Renaissance,combo::paolo-veronese||religious_painting||Mannerism_Late_Renaissance
2302,5,2,12,edgar-degas,genre_painting,Impressionism,combo::edgar-degas||genre_painting||Impressionism
61777,91,9,2,georges-braque,still_life,Analytical_Cubism,combo::georges-braque||still_life||Analytical_Cubism
65935,83,6,22,joshua-reynolds,portrait,Rococo,combo::joshua-reynolds||portrait||Rococo
34267,32,6,3,egon-schiele,portrait,Art_Nouveau,combo::egon-schiele||portrait||Art_Nouveau
14932,2,4,12,camille-pissarro,landscape,Impressionism,combo::camille-pissarro||landscape||Impressionism
2735,14,10,3,nicholas-roerich,Unknown Genre,Art_Nouveau,combo::nicholas-roerich||Unknown Genre||Art_Nouveau
14523,22,9,20,vincent-van-gogh,still_life,Post_Impressionism,combo::vincent-van-gogh||still_life||Post_Impressionism
4558,13,4,9,martiros-saryan,landscape,Expressionism,combo::martiros-saryan||landscape||Expressionism
26872,62,6,21,giovanni-boldini,portrait,Realism,combo::giovanni-boldini||portrait||Realism
6324,18,4,7,pyotr-konchalovsky,landscape,Cubism,combo::pyotr-konchalovsky||landscape||Cubism
62817,57,3,21,valentin-serov,illustration,Realism,combo::valentin-serov||illustration||Realism
14702,22,4,21,vincent-van-gogh,landscape,Realism,combo::vincent-van-gogh||landscape||Realism
39493,67,7,13,tintoretto,religious_painting,Mannerism_Late_Renaissance,combo::tintoretto||religious_painting||Mannerism_Late_Renaissance
62739,94,3,3,konstantin-somov,illustration,Art_Nouveau,combo::konstantin-somov||illustration||Art_Nouveau
30590,121,6,13,el-greco,portrait,Mannerism_Late_Renaissance,combo::el-greco||portrait||Mannerism_Late_Renaissance
34414,124,6,23,karl-bryullov,portrait,Romanticism,combo::karl-bryullov||portrait||Romanticism
42799,69,8,11,raphael,sketch_and_study,High_Renaissance,combo::raphael||sketch_and_study||High_Renaissance
11803,2,2,12,camille-pissarro,genre_painting,Impressionism,combo::camille-pissarro||genre_painting||Impressionism
52250,47,2,20,georges-seurat,genre_painting,Post_Impressionism,combo::georges-seurat||genre_painting||Post_Impressionism
60919,107,4,21,gustave-courbet,landscape,Realism,combo::gustave-courbet||landscape||Realism
52156,78,2,12,maurice-prendergast,genre_painting,Impressionism,combo::maurice-prendergast||genre_painting||Impressionism
5954,22,8,21,vincent-van-gogh,sketch_and_study,Realism,combo::vincent-van-gogh||sketch_and_study||Realism
10972,11,4,12,john-singer-sargent,landscape,Impressionism,combo::john-singer-sargent||landscape||Impressionism
788,6,1,12,eugene-boudin,cityscape,Impressionism,combo::eugene-boudin||cityscape||Impressionism
46285,70,4,12,john-henry-twachtman,landscape,Impressionism,combo::john-henry-twachtman||landscape||Impressionism
27200,110,4,23,joseph-wright,landscape,Romanticism,combo::joseph-wright||landscape||Romanticism
48178,62,5,12,giovanni-boldini,nude_painting,Impressionism,combo::giovanni-boldini||nude_painting||Impressionism
10815,19,6,3,raphael-kirchner,portrait,Art_Nouveau,combo::raphael-kirchner||portrait||Art_Nouveau
4265,17,8,12,pierre-auguste-renoir,sketch_and_study,Impressionism,combo::pierre-auguste-renoir||sketch_and_study||Impressionism
18889,15,6,9,pablo-picasso,portrait,Expressionism,combo::pablo-picasso||portrait||Expressionism
3386,14,8,3,nicholas-roerich,sketch_and_study,Art_Nouveau,combo::nicholas-roerich||sketch_and_study||Art_Nouveau
5695,22,6,20,vincent-van-gogh,portrait,Post_Impressionism,combo::vincent-van-gogh||portrait||Post_Impressionism
28448,26,1,20,edouard-cortes,cityscape,Post_Impressionism,combo::edouard-cortes||cityscape||Post_Impressionism
21651,30,4,20,paul-gauguin,landscape,Post_Impressionism,combo::paul-gauguin||landscape||Post_Impressionism
52176,72,1,12,antoine-blanchard,cityscape,Impressionism,combo::antoine-blanchard||cityscape||Impressionism
57865,84,1,24,kuzma-petrov-vodkin,cityscape,Symbolism,combo::kuzma-petrov-vodkin||cityscape||Symbolism
15726,12,8,15,marc-chagall,sketch_and_study,Naive_Art_Primitivism,combo::marc-chagall||sketch_and_study||Naive_Art_Primitivism
6443,18,1,20,pyotr-konchalovsky,cityscape,Post_Impressionism,combo::pyotr-konchalovsky||cityscape||Post_Impressionism
44605,78,2,12,maurice-prendergast,genre_painting,Impressionism,combo::maurice-prendergast||genre_painting||Impressionism
55447,49,2,12,joaquã­n-sorolla,genre_painting,Impressionism,combo::joaquã­n-sorolla||genre_painting||Impressionism
10274,21,9,7,salvador-dali,still_life,Cubism,combo::salvador-dali||still_life||Cubism
38890,56,4,21,vasily-polenov,landscape,Realism,combo::vasily-polenov||landscape||Realism
18406,5,10,12,edgar-degas,Unknown Genre,Impressionism,combo::edgar-degas||Unknown Genre||Impressionism
5849,10,4,21,ivan-shishkin,landscape,Realism,combo::ivan-shishkin||landscape||Realism
19191,61,7,4,bartolome-esteban-murillo,religious_painting,Baroque,combo::bartolome-esteban-murillo||religious_painting||Baroque
3805,4,1,12,claude-monet,cityscape,Impressionism,combo::claude-monet||cityscape||Impressionism
64884,30,6,20,paul-gauguin,portrait,Post_Impressionism,combo::paul-gauguin||portrait||Post_Impressionism
22132,90,6,21,nikolay-bogdanov-belsky,portrait,Realism,combo::nikolay-bogdanov-belsky||portrait||Realism
16339,14,10,24,nicholas-roerich,Unknown Genre,Symbolism,combo::nicholas-roerich||Unknown Genre||Symbolism
4824,2,4,12,camille-pissarro,landscape,Impressionism,combo::camille-pissarro||landscape||Impressionism
62255,71,8,20,henri-de-toulouse-lautrec,sketch_and_study,Post_Impressionism,combo::henri-de-toulouse-lautrec||sketch_and_study||Post_Impressionism
44254,30,4,20,paul-gauguin,landscape,Post_Impressionism,combo::paul-gauguin||landscape||Post_Impressionism
15510,21,6,7,salvador-dali,portrait,Cubism,combo::salvador-dali||portrait||Cubism
53315,54,2,15,niko-pirosmani,genre_painting,Naive_Art_Primitivism,combo::niko-pirosmani||genre_painting||Naive_Art_Primitivism
8230,4,4,12,claude-monet,landscape,Impressionism,combo::claude-monet||landscape||Impressionism
8299,6,2,12,eugene-boudin,genre_painting,Impressionism,combo::eugene-boudin||genre_painting||Impressionism
37053,79,6,21,edouard-manet,portrait,Realism,combo::edouard-manet||portrait||Realism
50462,57,8,21,valentin-serov,sketch_and_study,Realism,combo::valentin-serov||sketch_and_study||Realism
41919,40,6,23,jan-matejko,portrait,Romanticism,combo::jan-matejko||portrait||Romanticism
35516,44,4,20,gustave-loiseau,landscape,Post_Impressionism,combo::gustave-loiseau||landscape||Post_Impressionism
8190,15,2,9,pablo-picasso,genre_painting,Expressionism,combo::pablo-picasso||genre_painting||Expressionism
5590,17,4,12,pierre-auguste-renoir,landscape,Impressionism,combo::pierre-auguste-renoir||landscape||Impressionism
16377,14,10,24,nicholas-roerich,Unknown Genre,Symbolism,combo::nicholas-roerich||Unknown Genre||Symbolism
55089,115,2,20,raoul-dufy,genre_painting,Post_Impressionism,combo::raoul-dufy||genre_painting||Post_Impressionism
605,15,9,25,pablo-picasso,still_life,Synthetic_Cubism,combo::pablo-picasso||still_life||Synthetic_Cubism
60316,46,4,12,zinaida-serebriakova,landscape,Impressionism,combo::zinaida-serebriakova||landscape||Impressionism
18206,8,7,21,ilya-repin,religious_painting,Realism,combo::ilya-repin||religious_painting||Realism
51306,74,6,23,camille-corot,portrait,Romanticism,combo::camille-corot||portrait||Romanticism
2210,7,7,23,gustave-dore,religious_painting,Romanticism,combo::gustave-dore||religious_painting||Romanticism
